PRODUTO;Coleção;Preço;Corredor;Prateleira;QTDE_CONTAGEM;U;33;34;35;36;37;38;39;40;DESC_PRODUTO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;DESC_COR_PRODUTO
42092;;;;;6;0;0;2;0;2;0;2;0;0;TAMANCO ALINE 6802967 DAMA              ;CALCADOS                 ;TAMANCO                  ;PRETA                                   
42092;;;;;1;0;0;0;0;0;0;1;0;0;TAMANCO ALINE 6802967 DAMA              ;CALCADOS                 ;TAMANCO                  ;MARROM                                  
42093;;;;;4;0;0;0;0;1;0;1;1;1;SANDALIA SANDRA 6842966 DAMA            ;CALCADOS                 ;SANDALIA MEDIA           ;PRETA                                   
42093;;;;;2;0;0;0;0;0;1;0;1;0;SANDALIA SANDRA 6842966 DAMA            ;CALCADOS                 ;SANDALIA MEDIA           ;MARROM                                  
42093;;;;;4;0;0;1;0;0;0;2;1;0;SANDALIA SANDRA 6842966 DAMA            ;CALCADOS                 ;SANDALIA MEDIA           ;ROSA QUARTZO                            
42094;;;;;1;0;0;0;0;0;0;0;0;1;TAMANCO NAPA RUSTICA 6842958 DAMA       ;CALCADOS                 ;TAMANCO                  ;PRETA                                   
42095;;;;;1;0;0;0;0;0;0;0;1;0;TAMANCO NAPA 6282974 DAMA               ;CALCADOS                 ;TAMANCO                  ;MARROM                                  
42098;;;;;1;0;0;0;0;1;0;0;0;0;SANDALIA ALTA NAPA 6342941 DAMA         ;CALCADOS                 ;SANDALIA ALTA            ;ROSADO                                  
42099;;;;;1;0;0;0;1;0;0;0;0;0;SANDALIA BAIXA NAPA 6612874 DAMA        ;CALCADOS                 ;SANDALIA BAIXA           ;MARROM                                  
42101;;;;;2;0;0;0;1;0;1;0;0;0;TENIS KNIT 26171 THEORIA                ;CALCADOS                 ;TENIS                    ;PRETA                                   
42101;;;;;4;0;0;0;2;0;0;1;0;1;TENIS KNIT 26171 THEORIA                ;CALCADOS                 ;TENIS                    ;CAPUCCINO                               
42102;;;;;6;0;0;1;1;3;1;0;0;0;TENIS NAPA TELA 36186 THEORIA           ;CALCADOS                 ;TENIS                    ;COTTON BRANCO                           
42102;;;;;1;0;0;0;0;0;1;0;0;0;TENIS NAPA TELA 36186 THEORIA           ;CALCADOS                 ;TENIS                    ;COGUMELO COTTON                         
42103;;;;;3;0;0;0;1;2;0;0;0;0;TENIS CAMURCA TELA FLOATER 55185 THEORIA;CALCADOS                 ;TENIS                    ;PRETO COTTON                            
42103;;;;;1;0;0;1;0;0;0;0;0;0;TENIS CAMURCA TELA FLOATER 55185 THEORIA;CALCADOS                 ;TENIS                    ;MARROM COGUMELO                         
42105;;;;;4;0;0;1;0;3;0;0;0;0;SAPATILHA PATRICIA 3237154 PISAMARE     ;CALCADOS                 ;SAPATILHA                ;PRETA                                   
42105;;;;;3;0;0;0;1;1;0;1;0;0;SAPATILHA PATRICIA 3237154 PISAMARE     ;CALCADOS                 ;SAPATILHA                ;ROSA QUARTZO                            
42106;;;;;1;0;0;0;1;0;0;0;0;0;SANDALIA BAIXA NAPA 4475954 PISAMARE    ;CALCADOS                 ;SANDALIA BAIXA           ;PRETA                                   
42107;;;;;9;0;0;1;2;1;3;1;1;0;SANDALIA BRUNA 4447125 PISAMARE         ;CALCADOS                 ;SANDALIA ALTA            ;PRETA                                   
42107;;;;;8;0;0;0;1;2;3;1;1;0;SANDALIA BRUNA 4447125 PISAMARE         ;CALCADOS                 ;SANDALIA ALTA            ;MARROM                                  
42113;;;;;2;0;0;0;0;0;0;2;0;0;SCARPIN NAPA 6310206 BEBECE             ;CALCADOS                 ;SCARPIN                  ;PRETA                                   
42113;;;;;10;0;0;1;1;3;2;2;0;1;SCARPIN NAPA 6310206 BEBECE             ;CALCADOS                 ;SCARPIN                  ;MARROM                                  
42113;;;;;1;0;0;0;1;0;0;0;0;0;SCARPIN NAPA 6310206 BEBECE             ;CALCADOS                 ;SCARPIN                  ;ROSA QUARTZO                            
42122;;;;;5;0;0;1;0;0;0;2;1;1;RASTEIRA TRASEIRO NAPA 7992164 PARABELLA;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRETA                                   
42122;;;;;1;0;0;0;1;0;0;0;0;0;RASTEIRA TRASEIRO NAPA 7992164 PARABELLA;CALCADOS                 ;RASTEIRA TRASEIRO        ;MARROM                                  
42122;;;;;1;0;0;0;0;0;0;0;0;1;RASTEIRA TRASEIRO NAPA 7992164 PARABELLA;CALCADOS                 ;RASTEIRA TRASEIRO        ;COTTON                                  
42129;;;;;1;0;0;0;0;1;0;0;0;0;PAPETE NAPA TRESSE 159315998 KARYBY     ;CALCADOS                 ;PAPETE                   ;MARROM                                  
42130;;;;;4;0;0;0;1;2;0;0;1;0;TAMANCO COURO 228816105 KARYBY          ;CALCADOS                 ;TAMANCO                  ;PRETA                                   
42130;;;;;5;0;0;1;1;3;0;0;0;0;TAMANCO COURO 228816105 KARYBY          ;CALCADOS                 ;TAMANCO                  ;MARROM                                  
42130;;;;;1;0;0;0;0;0;0;0;1;0;TAMANCO COURO 228816105 KARYBY          ;CALCADOS                 ;TAMANCO                  ;AZUL CEU                                
42130;;;;;1;0;0;0;0;0;0;1;0;0;TAMANCO COURO 228816105 KARYBY          ;CALCADOS                 ;TAMANCO                  ;COTTON                                  
42133;;;;;7;0;0;2;3;2;0;0;0;0;SANDALIA MEDIA NAPA 131616003 KARYBY    ;CALCADOS                 ;SANDALIA MEDIA           ;CAMEL                                   
42133;;;;;12;0;0;1;1;5;4;1;0;0;SANDALIA MEDIA NAPA 131616003 KARYBY    ;CALCADOS                 ;SANDALIA MEDIA           ;COTTON                                  
42136;;;;;1;0;0;0;1;0;0;0;0;0;RASTEIRA CHINELO NAPA NAPA LINHO PE2389S;CALCADOS                 ;RASTEIRA CHINELO         ;PRETA                                   
42136;;;;;12;0;0;0;0;6;1;3;1;1;RASTEIRA CHINELO NAPA NAPA LINHO PE2389S;CALCADOS                 ;RASTEIRA CHINELO         ;MARROM                                  
42136;;;;;2;0;0;0;1;0;0;1;0;0;RASTEIRA CHINELO NAPA NAPA LINHO PE2389S;CALCADOS                 ;RASTEIRA CHINELO         ;CAPUCCINO NATURAL                       
42137;;;;;6;0;0;1;1;4;0;0;0;0;PAPETE NAPA NAPA LINHO ZX2383S EMP      ;CALCADOS                 ;PAPETE                   ;PRETA                                   
42144;;;;;4;0;0;1;0;0;0;2;1;0;PLATAFORMA CAMURCA MK6610 JS MULLER     ;CALCADOS                 ;PLATAFORMA               ;PRETA                                   
42144;;;;;2;0;0;0;0;0;1;1;0;0;PLATAFORMA CAMURCA MK6610 JS MULLER     ;CALCADOS                 ;PLATAFORMA               ;CAMEL                                   
42146;;;;;1;0;0;0;0;0;0;0;1;0;PLATAFORMA NAPA MK6604 JS MULLER        ;CALCADOS                 ;PLATAFORMA               ;MARROM                                  
42154;;;;;2;0;0;1;0;0;1;0;0;0;RASTEIRA CHINELO ADRIANA 8181 CRYSTALIS ;CALCADOS                 ;RASTEIRA CHINELO         ;PRETA                                   
42154;;;;;1;0;0;0;1;0;0;0;0;0;RASTEIRA CHINELO ADRIANA 8181 CRYSTALIS ;CALCADOS                 ;RASTEIRA CHINELO         ;ROSA QUARTZO                            
42155;;;;;11;0;0;1;2;3;3;1;1;0;ANABELA NAPA RAFIA MK6459 JS MULLER     ;CALCADOS                 ;ANABELA                  ;PRETA                                   
42155;;;;;4;0;0;1;0;1;1;0;1;0;ANABELA NAPA RAFIA MK6459 JS MULLER     ;CALCADOS                 ;ANABELA                  ;MARROM                                  
42156;;;;;2;0;0;1;0;1;0;0;0;0;RASTEIRA CHINELO RAFIA MK 6781 JS MULLER;CALCADOS                 ;RASTEIRA CHINELO         ;NATURAL                                 
42157;;;;;1;0;0;0;0;0;0;1;0;0;PLATAFORMA LANY MK6405 JS MULLER        ;CALCADOS                 ;PLATAFORMA               ;NATURAL BEGE TEQUILA                    
42165;;;;;2;0;0;0;0;0;0;0;2;0;RASTEIRA CHINELO NAPA 8179 CRYSTALIS    ;CALCADOS                 ;RASTEIRA CHINELO         ;MARROM                                  
42165;;;;;1;0;0;0;0;0;0;0;1;0;RASTEIRA CHINELO NAPA 8179 CRYSTALIS    ;CALCADOS                 ;RASTEIRA CHINELO         ;AZUL CEU                                
42167;;;;;1;0;0;1;0;0;0;0;0;0;SAPATILHA NAPA S22 CRYSTALIS            ;CALCADOS                 ;SAPATILHA                ;MARROM                                  
42171;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA COURO G COURO M491 LORENA         ;BOLSAS                   ;BOLSA COURO G            ;COGUMELO                                
42175;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA COURO G COURO 7216B LORENA        ;BOLSAS                   ;BOLSA COURO G            ;MILK                                    
42177;;;;;5;0;0;1;1;0;2;0;1;0;TENIS CAMURCA MASH NAPA MK6710 SAME     ;CALCADOS                 ;TENIS                    ;COTTON                                  
42177;;;;;3;0;0;0;0;2;0;1;0;0;TENIS CAMURCA MASH NAPA MK6710 SAME     ;CALCADOS                 ;TENIS                    ;EXPRESSO COTTON                         
42187;;;;;5;0;0;0;2;0;2;0;1;0;SANDALIA MEDIA NAPA MK6754 D MATTHES    ;CALCADOS                 ;SANDALIA MEDIA           ;PRETA                                   
42187;;;;;5;0;0;1;1;2;0;0;1;0;SANDALIA MEDIA NAPA MK6754 D MATTHES    ;CALCADOS                 ;SANDALIA MEDIA           ;MARROM                                  
42187;;;;;5;1;0;0;2;0;1;1;0;0;SANDALIA MEDIA NAPA MK6754 D MATTHES    ;CALCADOS                 ;SANDALIA MEDIA           ;ROSADO                                  
42188;;;;;19;2;0;3;4;4;4;2;0;0;SANDALIA MEDIA NAPA MK6755 D MATTHES    ;CALCADOS                 ;SANDALIA MEDIA           ;PRETA                                   
42188;;;;;7;1;0;1;1;0;4;0;0;0;SANDALIA MEDIA NAPA MK6755 D MATTHES    ;CALCADOS                 ;SANDALIA MEDIA           ;MARROM                                  
42189;;;;;3;0;0;0;2;0;0;1;0;0;PAPETE CAMURCA MK6651 D MATTHES         ;CALCADOS                 ;PAPETE                   ;CAMEL                                   
42190;;;;;12;2;0;3;3;2;1;1;0;0;PAPETE NAPA MK6651 D MATTHES            ;CALCADOS                 ;PAPETE                   ;PRETA                                   
42196;;;;;4;4;0;0;0;0;0;0;0;0;CARTEIRA COURO SH438 MARJU              ;ACESSORIOS               ;CARTEIRA                 ;PRETA                                   
42196;;;;;4;4;0;0;0;0;0;0;0;0;CARTEIRA COURO SH438 MARJU              ;ACESSORIOS               ;CARTEIRA                 ;SELA                                    
42196;;;;;2;2;0;0;0;0;0;0;0;0;CARTEIRA COURO SH438 MARJU              ;ACESSORIOS               ;CARTEIRA                 ;PEWTER                                  
42196;;;;;3;3;0;0;0;0;0;0;0;0;CARTEIRA COURO SH438 MARJU              ;ACESSORIOS               ;CARTEIRA                 ;CHAMPAGNE                               
42196;;;;;2;2;0;0;0;0;0;0;0;0;CARTEIRA COURO SH438 MARJU              ;ACESSORIOS               ;CARTEIRA                 ;COGUMELO                                
42197;;;;;3;3;0;0;0;0;0;0;0;0;CARTEIRA COURO SH3007 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;PRETA                                   
42197;;;;;4;4;0;0;0;0;0;0;0;0;CARTEIRA COURO SH3007 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;SELA                                    
42197;;;;;1;1;0;0;0;0;0;0;0;0;CARTEIRA COURO SH3007 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;COTTON                                  
42197;;;;;2;2;0;0;0;0;0;0;0;0;CARTEIRA COURO SH3007 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;COGUMELO                                
42198;;;;;2;2;0;0;0;0;0;0;0;0;CARTEIRA COURO SH5016 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;PRETA                                   
42198;;;;;3;3;0;0;0;0;0;0;0;0;CARTEIRA COURO SH5016 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;SELA                                    
42198;;;;;2;2;0;0;0;0;0;0;0;0;CARTEIRA COURO SH5016 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;PEWTER                                  
42198;;;;;2;2;0;0;0;0;0;0;0;0;CARTEIRA COURO SH5016 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;CHAMPAGNE                               
42198;;;;;1;1;0;0;0;0;0;0;0;0;CARTEIRA COURO SH5016 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;COGUMELO                                
42199;;;;;1;1;0;0;0;0;0;0;0;0;CARTEIRA COURO SH3006 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;PRETA                                   
42199;;;;;1;1;0;0;0;0;0;0;0;0;CARTEIRA COURO SH3006 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;VERMELHO                                
42199;;;;;2;2;0;0;0;0;0;0;0;0;CARTEIRA COURO SH3006 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;COGUMELO                                
42200;;;;;1;1;0;0;0;0;0;0;0;0;CARTEIRA COURO SH3005 MARJU             ;ACESSORIOS               ;CARTEIRA                 ;PRETA                                   
42201;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT G KNIT WKB2846 WOLFSTORE     ;BOLSAS                   ;BOLSA SINT G             ;CAPUCCINO COTTON PRETO                  
42201;;;;;2;2;0;0;0;0;0;0;0;0;BOLSA SINT G KNIT WKB2846 WOLFSTORE     ;BOLSAS                   ;BOLSA SINT G             ;AZUL MARINHO COTTON PRETO               
42202;;;;;2;2;0;0;0;0;0;0;0;0;BOLSA SINT G TRAMADO NAPA WBL169 WOLFSTO;BOLSAS                   ;BOLSA SINT G             ;PRETO CAPUCCINO COTTON                  
42202;;;;;3;3;0;0;0;0;0;0;0;0;BOLSA SINT G TRAMADO NAPA WBL169 WOLFSTO;BOLSAS                   ;BOLSA SINT G             ;AZUL MARINHO TERRACOTA CO               
42203;;;;;3;3;0;0;0;0;0;0;0;0;BOLSA SINT G KNIT WKB2844 WOLFSTORE     ;BOLSAS                   ;BOLSA SINT G             ;AZUL MARINHO                            
42210;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT M NAPA SDP520 SEMAX          ;BOLSAS                   ;BOLSA SINT M             ;PRETA                                   
42210;;;;;2;2;0;0;0;0;0;0;0;0;BOLSA SINT M NAPA SDP520 SEMAX          ;BOLSAS                   ;BOLSA SINT M             ;CAPUCCINO                               
42211;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT P NAPA SDP519 SEMAX          ;BOLSAS                   ;BOLSA SINT P             ;VERDE ERVA DOCE                         
42213;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT G FLOATER SELVAGEM SDP518 SEM;BOLSAS                   ;BOLSA SINT G             ;CAMEL                                   
42219;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT G NAPA FLOATER SDP546 SEMAX  ;BOLSAS                   ;BOLSA SINT G             ;PRETA                                   
42221;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT G NAPA FLOATER SDP549 SEMAX  ;BOLSAS                   ;BOLSA SINT G             ;PRETA                                   
42226;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT M CAMURCA NAPA SDP534 SEMAX  ;BOLSAS                   ;BOLSA SINT M             ;CAPUCCINO                               
42227;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT P NAPA SDP535 SEMAX          ;BOLSAS                   ;BOLSA SINT P             ;PRATEADO                                
42231;;;;;2;2;0;0;0;0;0;0;0;0;BOLSA SINT M RAFIA NAPA SDP540 SEMAX    ;BOLSAS                   ;BOLSA SINT M             ;NATURAL CAMEL                           
42232;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT P NAPA TRESSE NAPA SDP541 SEM;BOLSAS                   ;BOLSA SINT P             ;PRETA                                   
42233;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA SINT P NAPA SDP543 SEMAX          ;BOLSAS                   ;BOLSA SINT P             ;CAPUCCINO                               
42238;;;;;1;1;0;0;0;0;0;0;0;0;TENIS CAMURCA 56156 THEORIA             ;CALCADOS                 ;TENIS                    ;PRETO COTTON                            
42238;;;;;5;1;0;0;2;1;1;0;0;0;TENIS CAMURCA 56156 THEORIA             ;CALCADOS                 ;TENIS                    ;DOCE DE LEITE COTTON                    
42239;;;;;2;1;0;1;0;0;0;0;0;0;TENIS NAPA TELA 56156 THEORIA           ;CALCADOS                 ;TENIS                    ;COTTON                                  
42241;;;;;1;0;0;0;1;0;0;0;0;0;RASTEIRA TRASEIRO DANIELA 951946S RAQUEL;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRETA                                   
42241;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA TRASEIRO DANIELA 951946S RAQUEL;CALCADOS                 ;RASTEIRA TRASEIRO        ;COGUMELO                                
42242;;;;;8;1;0;2;0;4;1;0;0;0;RASTEIRA CHINELO NAPA CALF CAIMI 951888S;CALCADOS                 ;RASTEIRA CHINELO         ;PRETA                                   
42242;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA CHINELO NAPA CALF CAIMI 951888S;CALCADOS                 ;RASTEIRA CHINELO         ;CAMEL                                   
42242;;;;;3;0;0;0;1;0;2;0;0;0;RASTEIRA CHINELO NAPA CALF CAIMI 951888S;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
42249;;;;;1;0;0;0;0;0;0;0;1;0;SCARPIN NAPA RUSTICA T7029163 BEBECE    ;CALCADOS                 ;SCARPIN                  ;PRETA                                   
42249;;;;;1;0;0;0;0;0;0;0;1;0;SCARPIN NAPA RUSTICA T7029163 BEBECE    ;CALCADOS                 ;SCARPIN                  ;MARROM                                  
42256;;;;;1;0;0;0;0;1;0;0;0;0;SANDALIA ALTA NAPA SOFT 6342893 DAMA    ;CALCADOS                 ;SANDALIA ALTA            ;CAMEL                                   
42259;;;;;4;0;0;0;0;0;2;2;0;0;SANDALIA BAIXA METALIZADO 3172894 DAMA  ;CALCADOS                 ;SANDALIA BAIXA           ;CHAMPAGNE                               
42263;;;;;2;0;0;0;0;2;0;0;0;0;SANDALIA BAIXA PRISCILA 6843019 DAMA    ;CALCADOS                 ;SANDALIA BAIXA           ;CAMEL                                   
42263;;;;;1;0;0;0;0;1;0;0;0;0;SANDALIA BAIXA PRISCILA 6843019 DAMA    ;CALCADOS                 ;SANDALIA BAIXA           ;ROSADO                                  
42265;;;;;1;1;0;0;0;0;0;0;0;0;PLATAFORMA TAINA MK6607 JS MULLER       ;CALCADOS                 ;PLATAFORMA               ;CAMEL                                   
42270;;;;;1;0;0;1;0;0;0;0;0;0;SAPATILHA NAPA MK 6388 FIORELLA         ;CALCADOS                 ;SAPATILHA                ;PRETA                                   
42270;;;;;1;0;0;0;0;0;0;1;0;0;SAPATILHA NAPA MK 6388 FIORELLA         ;CALCADOS                 ;SAPATILHA                ;CAPPUCCINO                              
42271;;;;;1;0;0;0;1;0;0;0;0;0;SAPATILHA NAPA TEXTURIZADA MK 6930 FIORE;CALCADOS                 ;SAPATILHA                ;PRETA                                   
42271;;;;;1;0;0;0;0;0;0;0;1;0;SAPATILHA NAPA TEXTURIZADA MK 6930 FIORE;CALCADOS                 ;SAPATILHA                ;MARROM                                  
42271;;;;;1;1;0;0;0;0;0;0;0;0;SAPATILHA NAPA TEXTURIZADA MK 6930 FIORE;CALCADOS                 ;SAPATILHA                ;COTTON                                  
42272;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA TRASEIRO NATALIA SR2004 DELIK  ;CALCADOS                 ;RASTEIRA TRASEIRO        ;COTTON                                  
42276;;;;;6;0;0;0;1;1;1;2;1;0;SANDALIA ISABEL 4447125 DANDARA         ;CALCADOS                 ;SANDALIA ALTA            ;PRETA                                   
42276;;;;;2;0;0;0;0;0;0;1;1;0;SANDALIA ISABEL 4447125 DANDARA         ;CALCADOS                 ;SANDALIA ALTA            ;CAPUCCINO                               
42277;;;;;2;0;0;1;1;0;0;0;0;0;SANDALIA MEDIA MARILIA 3367125 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;PRETA                                   
42277;;;;;3;0;0;0;0;0;0;3;0;0;SANDALIA MEDIA MARILIA 3367125 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;CAPUCCINO                               
42277;;;;;4;0;0;0;0;0;1;3;0;0;SANDALIA MEDIA MARILIA 3367125 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;COTTON                                  
42278;;;;;7;0;0;1;1;3;1;1;0;0;SANDALIA MEDIA MARILIA 3367125 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;PRETA                                   
42278;;;;;10;0;0;1;2;3;2;2;0;0;SANDALIA MEDIA MARILIA 3367125 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;MARROM                                  
42278;;;;;1;0;0;0;0;0;0;1;0;0;SANDALIA MEDIA MARILIA 3367125 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;CAPUCCINO                               
42279;;;;;1;0;0;0;0;0;0;1;0;0;TAMANCO ALESSANDRA 4497242 DANDARA      ;CALCADOS                 ;TAMANCO                  ;NATURAL                                 
42280;;;;;23;0;0;2;3;9;6;1;1;1;SAPATILHA ANDRESSA 3586554 DANDARA      ;CALCADOS                 ;SAPATILHA                ;PRETA                                   
42280;;;;;16;0;0;2;2;4;3;3;1;1;SAPATILHA ANDRESSA 3586554 DANDARA      ;CALCADOS                 ;SAPATILHA                ;MANTEIGA                                
42280;;;;;17;0;0;2;2;7;2;2;1;1;SAPATILHA ANDRESSA 3586554 DANDARA      ;CALCADOS                 ;SAPATILHA                ;CAPUCCINO                               
42281;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA ISABELA SR 2002 DELIK          ;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRETA ONIX                              
42282;;;;;12;5;0;3;4;0;0;0;0;0;CHINELO PVC PEDRARIA CR 2002 DELIK      ;CALCADOS                 ;CHINELO                  ;CAMEL DOURADO                           
42282;;;;;5;1;0;0;4;0;0;0;0;0;CHINELO PVC PEDRARIA CR 2002 DELIK      ;CALCADOS                 ;CHINELO                  ;PRETA ONIX                              
42283;;;;;1;0;0;1;0;0;0;0;0;0;CHINELO PVC PEDRARIA CR2004 DELIK       ;CALCADOS                 ;CHINELO                  ;MARROM CAMEL                            
42283;;;;;4;1;0;1;2;0;0;0;0;0;CHINELO PVC PEDRARIA CR2004 DELIK       ;CALCADOS                 ;CHINELO                  ;COTTON                                  
42283;;;;;1;1;0;0;0;0;0;0;0;0;CHINELO PVC PEDRARIA CR2004 DELIK       ;CALCADOS                 ;CHINELO                  ;MARROM TURQUESA                         
42284;;;;;2;1;0;1;0;0;0;0;0;0;TENIS NAPA FLOATER 33190 THEORIA        ;CALCADOS                 ;TENIS                    ;BRANCO                                  
42284;;;;;2;0;0;2;0;0;0;0;0;0;TENIS NAPA FLOATER 33190 THEORIA        ;CALCADOS                 ;TENIS                    ;COTTON PRETO                            
42287;;;;;3;3;0;0;0;0;0;0;0;0;BOLSA COURO G COURO VEGETAL M505 LORENA ;BOLSAS                   ;BOLSA COURO G            ;PRETA                                   
42287;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA COURO G COURO VEGETAL M505 LORENA ;BOLSAS                   ;BOLSA COURO G            ;CAPUCCINO                               
42288;;;;;7;0;0;1;2;1;1;2;0;0;RASTEIRA TRASEIRO CATHARINA 7992340 PARA;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRETA                                   
42288;;;;;2;0;0;0;0;0;1;1;0;0;RASTEIRA TRASEIRO CATHARINA 7992340 PARA;CALCADOS                 ;RASTEIRA TRASEIRO        ;MARROM                                  
42288;;;;;6;1;0;1;1;2;0;1;0;0;RASTEIRA TRASEIRO CATHARINA 7992340 PARA;CALCADOS                 ;RASTEIRA TRASEIRO        ;CORAL                                   
42288;;;;;4;0;0;1;0;1;0;1;1;0;RASTEIRA TRASEIRO CATHARINA 7992340 PARA;CALCADOS                 ;RASTEIRA TRASEIRO        ;COGUMELO                                
42289;;;;;1;0;0;0;0;0;0;0;1;0;RASTEIRA TRASEIRO NAPA DESTROYED 7992374;CALCADOS                 ;RASTEIRA TRASEIRO        ;CAMEL                                   
42291;;;;;1;1;0;0;0;0;0;0;0;0;RASTEIRA TRASEIRO NAPA 7992375 PARABELA ;CALCADOS                 ;RASTEIRA TRASEIRO        ;MARROM                                  
42292;;;;;2;0;0;0;1;1;0;0;0;0;TAMANCO ANASTASIA 1142359 PARABELA      ;CALCADOS                 ;TAMANCO                  ;PRETA                                   
42292;;;;;1;0;0;0;0;0;0;1;0;0;TAMANCO ANASTASIA 1142359 PARABELA      ;CALCADOS                 ;TAMANCO                  ;COGUMELO                                
42293;;;;;9;0;0;1;1;2;2;2;1;0;RASTEIRA CHINELO PEDRARIA RR2602 QUASA  ;CALCADOS                 ;RASTEIRA CHINELO         ;ROSADO                                  
42293;;;;;5;0;0;0;3;0;0;2;0;0;RASTEIRA CHINELO PEDRARIA RR2602 QUASA  ;CALCADOS                 ;RASTEIRA CHINELO         ;PALHA DOURADO                           
42296;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA TRASEIRO PEDRARIA CAMURCA RR236;CALCADOS                 ;RASTEIRA TRASEIRO        ;DOURADO                                 
42297;;;;;2;2;0;0;0;0;0;0;0;0;BOLSA COURO P COURO M370B LORENA        ;BOLSAS                   ;BOLSA COURO P            ;PRETA                                   
42297;;;;;2;2;0;0;0;0;0;0;0;0;BOLSA COURO P COURO M370B LORENA        ;BOLSAS                   ;BOLSA COURO P            ;TERRACOTA                               
42300;;;;;1;0;0;0;0;0;1;0;0;0;PAPETE INGRID SX2480S EMP               ;CALCADOS                 ;PAPETE                   ;PRETA                                   
42300;;;;;2;0;0;0;1;1;0;0;0;0;PAPETE INGRID SX2480S EMP               ;CALCADOS                 ;PAPETE                   ;DOURADA                                 
42300;;;;;1;0;0;0;0;1;0;0;0;0;PAPETE INGRID SX2480S EMP               ;CALCADOS                 ;PAPETE                   ;COTTON                                  
42302;;;;;9;0;0;0;6;1;0;1;1;0;RASTEIRA TRASEIRO CLARA PE2504S EMP     ;CALCADOS                 ;RASTEIRA TRASEIRO        ;CAMEL                                   
42302;;;;;3;0;0;0;1;0;1;0;1;0;RASTEIRA TRASEIRO CLARA PE2504S EMP     ;CALCADOS                 ;RASTEIRA TRASEIRO        ;COTTON                                  
42303;;;;;1;0;0;0;0;0;1;0;0;0;RASTEIRA TRASEIRO CLARA METALIZADA PE250;CALCADOS                 ;RASTEIRA TRASEIRO        ;CHAMPAGNE                               
42303;;;;;4;0;0;1;0;0;2;1;0;0;RASTEIRA TRASEIRO CLARA METALIZADA PE250;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRATEADO                                
42305;;;;;5;1;0;1;2;0;0;0;1;0;RASTEIRA CHINELO KELLY PE2416S EMP      ;CALCADOS                 ;RASTEIRA CHINELO         ;PRETA                                   
42305;;;;;3;0;0;0;0;0;0;1;2;0;RASTEIRA CHINELO KELLY PE2416S EMP      ;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
42306;;;;;1;0;0;0;1;0;0;0;0;0;RASTEIRA CHINELO NICOLE PE2462S EMP     ;CALCADOS                 ;RASTEIRA CHINELO         ;PRETA                                   
42306;;;;;3;0;0;0;2;0;1;0;0;0;RASTEIRA CHINELO NICOLE PE2462S EMP     ;CALCADOS                 ;RASTEIRA CHINELO         ;BRONZE                                  
42306;;;;;2;0;0;0;1;0;0;0;1;0;RASTEIRA CHINELO NICOLE PE2462S EMP     ;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
